350047,4985,0
337569,4898,0
327241,4805,0
315775,4677,0
301810,4521,0
291629,4409,0
282435,4277,0
269811,4242,0
254511,4197,0
244151,4102,0
232718,4009,0
223783,3890,0
213794,3841,0
206447,3778,0
200111,3732,0
190052,3703,0
178594,3686,0
169106,3618,0
158997,3554,0
152434,3505,0
146341,3447,0
141075,3419,0
132545,3392,0
122960,3366,0
114018,3329,0
109014,3285,0
103503,3240,0
100217,3176,0
97291,3164,0
93797,3147,0
89748,3107,0
85926,3064,0
82719,3021,0
80109,2996,0
77326,2941,0
75568,2934,0
73596,2928,0
70971,2881,0
69069,2851,0
67371,2803,0
66000,2769,0
64904,2715,0
63938,2703,0
62758,2691,0
61488,2660,0
60183,2610,0
58764,2567,0
57447,2531,0
56830,2461,0
56163,2452,0
55424,2447,0
54497,2413,0
53285,2364,0
52634,2320,0
52255,2259,0
51746,2252,0
50867,2237,0
50127,2233,0
49451,2190,0
48675,2145,0
47471,2096,0
46944,2052,0
46442,1997,0
45588,1973,0
44811,1965,0
44138,1918,0
43210,1876,0
42402,1829,0
41923,1782,0
40982,1735,0
40596,1721,0
40001,1716,0
39199,1669,0
38828,1600,0
38002,1539,0
37439,1471,0
36897,1399,0
36078,1379,0
35463,1364,0
34728,1314,0
33690,1268,0
33193,1218,0
32846,1171,0
32138,1088,0
31532,1075,0
30839,1055,0
30533,1046,0
29648,987,0
28309,893,0
27869,867,0
27058,822,0
26314,774,0
25492,748,0
24759,725,0
23340,668,0
22511,596,0
21628,571,0
21019,499,0
19895,461,0
18986,446,0
17531,390,0
16364,354,0
15698,314,0
14747,296,0
13324,236,0
12350,221,0
11545,195,0
10268,170,0
9008,144,0
6956,87,0
6741,85,0
5474,63,0
4950,60,0
3763,54,0
2900,35,0
2357,29,0
1682,23,0
1412,18,0
1227,18,0
830,13,0
659,13,0
563,10,0
417,9,0
314,7,0
173,5,0
116,4,0
116,4,0
77,3,0
42,2,0
30,2,0
28,2,0
14,2,0
11,2,0
11,0,0
7,0,0
4,0,0
3,0,0
3,0,0
1,0,0
1,0,0
